order_date,order_id,product,product_id,category,purchase_address,quantity_ordered,price_each,cost_price,turnover,margin,order_time,period_of_day,city
2023-01-02,142248,wired headphones,5298058889569,Sports,"676 Forest St, New York City, NY 10001",1,11.99,5.995,11.99,5.995,93200,noche, New York City
2023-01-24,142250,lightning charging cable,3104072387425,Sports,"996 North St, Austin, TX 73301",1,14.95,7.475,14.95,7.475,93200,noche, Austin
2023-01-11,142251,thinkpad laptop,6664622279760,Vêtements,"600 Johnson St, San Francisco, CA 94016",1,999.99,329.99670000000003,999.99,669.9933,184200,tarde, San Francisco
2023-01-16,142252,usb-c charging cable,1788775359203,Vêtements,"16 9th St, New York City, NY 10001",1,11.95,5.975,11.95,5.975,64900,noche, New York City
2023-01-07,142253,27in fhd monitor,2670716426186,Vêtements,"295 Jefferson St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965,190700,noche, Los Angeles
2023-01-05,142254,wired headphones,4206133488373,Électronique,"944 Dogwood St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995,143500,mañana, Seattle
2023-01-25,142256,aaa batteries (4-pack),6758777016756,Sports,"226 Jefferson St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,133700,mañana, San Francisco
2023-01-01,142257,iphone,9317784335178,Vêtements,"774 2nd St, Atlanta, GA 30301",1,700,231,700,469,121600,mañana, Atlanta
2023-01-05,142258,lightning charging cable,4320863315604,Sports,"251 Lakeview St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475,234000,noche, Atlanta
2023-01-20,142259,lg dryer,6709623308866,Vêtements,"413 Sunset St, New York City, NY 10001",1,600,198,600,402,80300,noche, New York City
2023-01-19,142260,aaa batteries (4-pack),2624759634662,Alimentation,"653 Willow St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99,191500,noche, San Francisco
2023-01-23,142261,iphone,2038030105650,Électronique,"5 5th St, Dallas, TX 75001",1,700,231,700,469,84700,noche, Dallas
2023-01-23,142261,wired headphones,8003237820264,Sports,"5 5th St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995,84700,noche, Dallas
2023-01-09,142262,usb-c charging cable,9569172053197,Électronique,"892 14th St, New York City, NY 10001",1,11.95,5.975,11.95,5.975,185600,tarde, New York City
2023-01-06,142263,wired headphones,9455214938613,Électronique,"777 5th St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995,230700,noche, Seattle
2023-01-01,142264,lg dryer,5225841781122,Électronique,"338 Main St, Boston, MA 02215",1,600,198,600,402,102700,noche, Boston
2023-01-22,142265,wired headphones,3608297097909,Alimentation,"913 Adams St, Los Angeles, CA 90001",2,11.99,5.995,23.98,11.99,221700,noche, Los Angeles
2023-01-16,142266,aa batteries (4-pack),8031752197845,Vêtements,"677 West St, Atlanta, GA 30301",4,3.84,1.92,15.36,7.68,90400,noche, Atlanta
2023-01-02,142267,aa batteries (4-pack),2550591788210,Sports,"96 Johnson St, Boston, MA 02215",1,3.84,1.92,3.84,1.92,224300,noche, Boston
2023-01-14,142268,aa batteries (4-pack),7730435831520,Vêtements,"201 Lake St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92,121300,mañana, Los Angeles
2023-01-15,142269,wired headphones,1157869164896,Sports,"121 Cherry St, Portland, OR 97035",1,11.99,5.995,11.99,5.995,224600,noche, Portland
2023-01-08,142270,34in ultrawide monitor,4481045193395,Sports,"36 Madison St, Dallas, TX 75001",1,379.99,125.3967,379.99,254.5933,123200,mañana, Dallas
2023-01-05,142271,google phone,7400915419552,Vêtements,"685 Lincoln St, Seattle, WA 98101",1,600,198,600,402,124000,mañana, Seattle
2023-01-20,142272,google phone,5428675970077,Vêtements,"756 Jefferson St, San Francisco, CA 94016",1,600,198,600,402,160700,mañana, San Francisco
2023-01-20,142273,34in ultrawide monitor,4773659544306,Vêtements,"636 Elm St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933,120800,mañana, Los Angeles
2023-01-19,142275,lightning charging cable,4317030416222,Sports,"964 Spruce St, Los Angeles, CA 90001",2,14.95,7.475,29.9,14.95,132500,mañana, Los Angeles
2023-01-10,142276,bose soundsport headphones,7764109326706,Alimentation,"869 10th St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995,164600,mañana, Seattle
2023-01-27,142277,aaa batteries (4-pack),1851492213645,Alimentation,"542 12th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,170500,mañana, San Francisco
2023-01-12,142278,usb-c charging cable,4826667014470,Alimentation,"655 Elm St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,154300,mañana, Los Angeles
2023-01-28,142280,apple airpods headphones,7698646174734,Sports,"495 Cherry St, Boston, MA 02215",1,150,97.5,150,52.5,182200,tarde, Boston
2023-01-06,142281,google phone,3692768459974,Alimentation,"67 Madison St, Los Angeles, CA 90001",1,600,198,600,402,193700,noche, Los Angeles
2023-01-06,142282,aa batteries (4-pack),1976385087887,Alimentation,"828 Chestnut St, Austin, TX 73301",1,3.84,1.92,3.84,1.92,105000,noche, Austin
2023-01-06,142283,lightning charging cable,6894110063902,Alimentation,"528 Lakeview St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,185400,tarde, Los Angeles
2023-01-07,142284,aa batteries (4-pack),1487597726672,Sports,"195 River St, New York City, NY 10001",1,3.84,1.92,3.84,1.92,135200,mañana, New York City
2023-01-26,142285,apple airpods headphones,4850570870818,Électronique,"194 1st St, New York City, NY 10001",1,150,97.5,150,52.5,134200,mañana, New York City
2023-01-05,142286,thinkpad laptop,3288713521108,Alimentation,"512 13th St, San Francisco, CA 94016",1,999.99,329.99670000000003,999.99,669.9933,160100,mañana, San Francisco
2023-01-24,142287,google phone,9888484655529,Électronique,"898 Spruce St, Dallas, TX 75001",1,600,198,600,402,194100,noche, Dallas
2023-01-24,142287,usb-c charging cable,9708764616841,Alimentation,"898 Spruce St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975,194100,noche, Dallas
2023-01-24,142287,wired headphones,6441045259867,Vêtements,"898 Spruce St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995,194100,noche, Dallas
2023-01-14,142288,aaa batteries (4-pack),1930895681425,Alimentation,"441 Main St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,145000,mañana, Los Angeles
2023-01-31,142289,27in fhd monitor,4192321377662,Alimentation,"84 5th St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965,192100,noche, San Francisco
2023-01-01,142290,apple airpods headphones,6008844867725,Sports,"392 Sunset St, Atlanta, GA 30301",1,150,97.5,150,52.5,205400,noche, Atlanta
2023-01-03,142291,27in 4k gaming monitor,8068671061095,Sports,"148 6th St, Boston, MA 02215",1,389.99,128.69670000000002,389.99,261.2933,122100,mañana, Boston
2023-01-13,142292,aa batteries (4-pack),8476160438860,Alimentation,"768 Dogwood St, New York City, NY 10001",2,3.84,1.92,7.68,3.84,224800,noche, New York City
2023-01-27,142293,wired headphones,2035971480703,Électronique,"108 Hickory St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,140500,mañana, San Francisco
2023-01-01,142294,34in ultrawide monitor,4186990368970,Vêtements,"116 Maple St, Seattle, WA 98101",1,379.99,125.3967,379.99,254.5933,121700,mañana, Seattle
2023-01-28,142295,27in 4k gaming monitor,3984381207361,Électronique,"513 Cedar St, San Francisco, CA 94016",1,389.99,128.69670000000002,389.99,261.2933,182900,tarde, San Francisco
2023-01-27,142296,apple airpods headphones,4720741857797,Alimentation,"915 River St, Atlanta, GA 30301",1,150,97.5,150,52.5,181800,tarde, Atlanta
2023-01-25,142297,usb-c charging cable,8023177218493,Sports,"539 Willow St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,125800,mañana, Los Angeles
2023-01-08,142298,lightning charging cable,6391645172791,Électronique,"913 1st St, Boston, MA 02215",1,14.95,7.475,14.95,7.475,184200,tarde, Boston
2023-01-11,142299,iphone,2142365444584,Vêtements,"251 Ridge St, Austin, TX 73301",1,700,231,700,469,122100,mañana, Austin
2023-01-11,142299,wired headphones,7079531441154,Sports,"251 Ridge St, Austin, TX 73301",1,11.99,5.995,11.99,5.995,122100,mañana, Austin
2023-01-18,142300,usb-c charging cable,7249666241241,Alimentation,"521 River St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975,222400,noche, Atlanta
2023-01-23,142301,bose soundsport headphones,3381399164492,Vêtements,"972 Spruce St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995,221900,noche, Los Angeles
2023-01-06,142302,apple airpods headphones,5552342607696,Sports,"651 8th St, New York City, NY 10001",1,150,97.5,150,52.5,125400,mañana, New York City
2023-01-01,142303,usb-c charging cable,1703301347863,Sports,"893 Main St, Portland, OR 97035",1,11.95,5.975,11.95,5.975,162300,mañana, Portland
2023-01-30,142304,lightning charging cable,6888756290732,Alimentation,"852 Jefferson St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475,171000,mañana, Seattle
2023-01-23,142305,aaa batteries (4-pack),4132779633698,Électronique,"423 Sunset St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99,193900,noche, San Francisco
2023-01-27,142306,lightning charging cable,8071569048141,Sports,"182 Elm St, Seattle, WA 98101",1,14.95,7.475,14.95,7.475,173800,mañana, Seattle
2023-01-09,142307,27in 4k gaming monitor,9850049933525,Sports,"904 7th St, New York City, NY 10001",1,389.99,128.69670000000002,389.99,261.2933,134400,mañana, New York City
2023-01-13,142308,google phone,3422088930034,Sports,"767 Sunset St, San Francisco, CA 94016",1,600,198,600,402,144100,mañana, San Francisco
2023-01-13,142308,wired headphones,5437173752511,Électronique,"767 Sunset St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,144100,mañana, San Francisco
2023-01-31,142309,wired headphones,2165836924418,Électronique,"586 Maple St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,103600,noche, San Francisco
2023-01-17,142310,aaa batteries (4-pack),3324172663325,Vêtements,"198 10th St, Atlanta, GA 30301",2,2.99,1.495,5.98,2.99,234900,noche, Atlanta
2023-01-14,142311,lightning charging cable,4454048076494,Électronique,"178 Maple St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,202400,noche, San Francisco
2023-01-18,142312,aaa batteries (4-pack),5421052872318,Sports,"797 Highland St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,91100,noche, San Francisco
2023-01-15,142313,wired headphones,6255677847449,Alimentation,"965 Lincoln St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995,123100,mañana, Dallas
2023-01-20,142314,macbook pro laptop,5568524854366,Vêtements,"345 8th St, Dallas, TX 75001",1,1700,561,1700,1139,122900,mañana, Dallas
2023-01-21,142315,wired headphones,2021176496451,Vêtements,"869 Main St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,190400,noche, San Francisco
2023-01-17,142316,lightning charging cable,5360375295982,Alimentation,"122 Maple St, New York City, NY 10001",1,14.95,7.475,14.95,7.475,85500,noche, New York City
2023-01-19,142318,aa batteries (4-pack),3071892345524,Vêtements,"617 8th St, Boston, MA 02215",2,3.84,1.92,7.68,3.84,111300,noche, Boston
2023-01-31,142319,bose soundsport headphones,6467404784967,Sports,"844 Ridge St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,104000,noche, San Francisco
2023-01-31,142319,google phone,6100298488816,Sports,"844 Ridge St, San Francisco, CA 94016",1,600,198,600,402,104000,noche, San Francisco
2023-01-11,142320,google phone,2738789868334,Alimentation,"531 West St, New York City, NY 10001",1,600,198,600,402,224400,noche, New York City
2023-01-11,142320,iphone,3475952723346,Alimentation,"531 West St, New York City, NY 10001",1,700,231,700,469,224400,noche, New York City
2023-01-01,142321,usb-c charging cable,4206655692870,Alimentation,"621 13th St, Austin, TX 73301",1,11.95,5.975,11.95,5.975,230800,noche, Austin
2023-01-22,142322,27in 4k gaming monitor,5788858478361,Sports,"512 7th St, Seattle, WA 98101",1,389.99,128.69670000000002,389.99,261.2933,154700,mañana, Seattle
2023-01-15,142323,bose soundsport headphones,8576877243651,Sports,"952 Jackson St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,101300,noche, San Francisco
2023-01-19,142324,aaa batteries (4-pack),5978467670972,Sports,"846 11th St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,181100,tarde, Boston
2023-01-26,142325,27in fhd monitor,3888713838969,Vêtements,"210 1st St, Seattle, WA 98101",1,149.99,97.4935,149.99,52.4965,203200,noche, Seattle
2023-01-04,142326,aa batteries (4-pack),3776713484397,Sports,"349 Meadow St, Portland, ME 04101",3,3.84,1.92,11.52,5.76,175600,mañana, Portland
2023-01-03,142327,aa batteries (4-pack),1222046762050,Sports,"997 Dogwood St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,164800,mañana, San Francisco
2023-01-15,142328,lightning charging cable,6152987371203,Électronique,"159 7th St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475,211000,noche, Atlanta
2023-01-08,142329,aaa batteries (4-pack),3822188759627,Vêtements,"685 1st St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495,185800,tarde, Los Angeles
2023-01-17,142330,usb-c charging cable,2246150515877,Vêtements,"189 Meadow St, San Francisco, CA 94016",3,11.95,5.975,35.849999999999994,17.924999999999997,61200,noche, San Francisco
2023-01-13,142331,usb-c charging cable,6363589413810,Sports,"523 11th St, Austin, TX 73301",1,11.95,5.975,11.95,5.975,181300,tarde, Austin
2023-01-09,142332,google phone,3307604095112,Alimentation,"715 Center St, San Francisco, CA 94016",1,600,198,600,402,135900,mañana, San Francisco
2023-01-07,142333,aaa batteries (4-pack),9153412430944,Vêtements,"778 1st St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495,110300,noche, Dallas
2023-01-27,142334,usb-c charging cable,3723400855663,Alimentation,"612 12th St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975,194600,noche, Dallas
2023-01-01,142335,lightning charging cable,1581127692759,Alimentation,"755 14th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475,223700,noche, New York City
2023-01-28,142336,20in monitor,5943710433505,Électronique,"571 Hill St, Portland, OR 97035",1,109.99,71.4935,109.99,38.4965,143200,mañana, Portland
2023-01-17,142337,aa batteries (4-pack),2198864349439,Alimentation,"892 13th St, Portland, ME 04101",1,3.84,1.92,3.84,1.92,131800,mañana, Portland
2023-01-24,142338,20in monitor,8501551494088,Électronique,"115 Sunset St, Portland, OR 97035",1,109.99,71.4935,109.99,38.4965,164800,mañana, Portland
2023-01-10,142339,wired headphones,8480215325632,Sports,"115 7th St, Portland, OR 97035",2,11.99,5.995,23.98,11.99,171200,mañana, Portland
2023-01-12,142342,27in 4k gaming monitor,9495318227456,Alimentation,"368 Cherry St, Los Angeles, CA 90001",1,389.99,128.69670000000002,389.99,261.2933,104400,noche, Los Angeles
2023-01-16,142343,aa batteries (4-pack),9844388981925,Vêtements,"306 Hickory St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,210500,noche, San Francisco
2023-01-02,142344,27in 4k gaming monitor,8858453345703,Électronique,"336 2nd St, Los Angeles, CA 90001",1,389.99,128.69670000000002,389.99,261.2933,110100,noche, Los Angeles
2023-01-01,142345,aaa batteries (4-pack),1592847509890,Alimentation,"983 North St, Los Angeles, CA 90001",2,2.99,1.495,5.98,2.99,181100,tarde, Los Angeles
2023-01-26,142346,wired headphones,3818905407429,Alimentation,"668 River St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,201700,noche, San Francisco
2023-01-10,142347,google phone,7415847072915,Électronique,"518 Lake St, San Francisco, CA 94016",1,600,198,600,402,200600,noche, San Francisco
2023-01-27,142348,bose soundsport headphones,8737422056944,Alimentation,"597 9th St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995,181500,tarde, Atlanta
2023-01-02,142349,aa batteries (4-pack),7152205045481,Alimentation,"534 Dogwood St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,161800,mañana, San Francisco
2023-01-01,142350,iphone,8308643350295,Électronique,"956 Walnut St, Seattle, WA 98101",1,700,231,700,469,143300,mañana, Seattle
2023-01-01,142350,wired headphones,8383155708520,Sports,"956 Walnut St, Seattle, WA 98101",1,11.99,5.995,11.99,5.995,143300,mañana, Seattle
2023-01-03,142351,bose soundsport headphones,3834023009428,Alimentation,"691 11th St, Boston, MA 02215",1,99.99,49.995,99.99,49.995,221600,noche, Boston
2023-01-19,142352,wired headphones,5310187694186,Sports,"408 Spruce St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,145200,mañana, San Francisco
2023-01-31,142353,iphone,8302115309568,Vêtements,"317 Johnson St, Los Angeles, CA 90001",1,700,231,700,469,202900,noche, Los Angeles
2023-01-27,142354,macbook pro laptop,7052820444412,Vêtements,"3 Chestnut St, San Francisco, CA 94016",1,1700,561,1700,1139,110900,noche, San Francisco
2023-01-15,142355,iphone,3335520938978,Alimentation,"478 11th St, Austin, TX 73301",1,700,231,700,469,190700,noche, Austin
2023-01-23,142356,macbook pro laptop,5215362868280,Sports,"763 Hill St, Dallas, TX 75001",1,1700,561,1700,1139,125400,mañana, Dallas
2023-01-28,142357,iphone,5014074447678,Alimentation,"495 Walnut St, Los Angeles, CA 90001",1,700,231,700,469,105400,noche, Los Angeles
2023-01-14,142358,apple airpods headphones,7710368229475,Vêtements,"14 Hill St, San Francisco, CA 94016",1,150,97.5,150,52.5,91000,noche, San Francisco
2023-01-31,142359,wired headphones,9326522308798,Sports,"786 Lincoln St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995,124700,mañana, Atlanta
2023-01-26,142361,iphone,3024818317064,Sports,"460 Sunset St, New York City, NY 10001",1,700,231,700,469,181400,tarde, New York City
2023-01-31,142362,aaa batteries (4-pack),9640840019406,Alimentation,"6 Adams St, Dallas, TX 75001",1,2.99,1.495,2.99,1.495,200800,noche, Dallas
2023-01-28,142363,apple airpods headphones,6148458180592,Électronique,"167 Ridge St, Atlanta, GA 30301",1,150,97.5,150,52.5,100600,noche, Atlanta
2023-01-10,142364,iphone,5108021758330,Sports,"856 11th St, Portland, OR 97035",1,700,231,700,469,153300,mañana, Portland
2023-01-15,142365,bose soundsport headphones,8847991719269,Sports,"596 13th St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,113600,noche, San Francisco
2023-01-13,142366,20in monitor,3475031918934,Vêtements,"92 West St, San Francisco, CA 94016",1,109.99,71.4935,109.99,38.4965,160700,mañana, San Francisco
2023-01-05,142367,google phone,4621834496194,Vêtements,"639 Lake St, Dallas, TX 75001",1,600,198,600,402,214000,noche, Dallas
2023-01-12,142368,aaa batteries (4-pack),5323137799633,Électronique,"94 Center St, Austin, TX 73301",1,2.99,1.495,2.99,1.495,195100,noche, Austin
2023-01-10,142369,27in fhd monitor,4012611423746,Vêtements,"913 14th St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965,192200,noche, Los Angeles
